"","species","dband","location","hab","abundance","m","COEF","abu.corr","species.fb","lwa_m","lwa_sd","lwb_m","lwb_sd","maxTL","maxDepth","length","biomass"
"411","Cephalopholis cruentata",100,"Curacao","deep",9,"m",1.379236425,12.413127825,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,5923.09452539704
"412","Cephalopholis cruentata",100,"Roatan","deep",2,"m",1.483333333,2.966666666,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,1415.58576821169
"413","Cephalopholis cruentata",100,"Roatan","shallow",2,"m",1.483333333,2.966666666,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,1415.58576821169
"414","Cephalopholis cruentata",100,"St. Eustatius","deep",4,"m",1.546301253,6.185205012,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,2951.35556980664
"415","Cephalopholis cruentata",110,"Bonaire","deep",7,"m",1.161185714,8.128299998,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,3878.53004477851
"416","Cephalopholis cruentata",110,"Curacao","deep",3,"m",1.161185714,3.483557142,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,1662.22716204793
"417","Cephalopholis cruentata",110,"Roatan","deep",1,"m",1.934782609,1.934782609,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,923.208110055961
"418","Cephalopholis cruentata",110,"Roatan","shallow",1,"m",1.934782609,1.934782609,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,923.208110055961
"419","Cephalopholis cruentata",110,"St. Eustatius","deep",3,"m",1.300675371,3.902026113,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,1861.90538224532
"420","Cephalopholis cruentata",120,"Curacao","deep",1,"m",1.127104229,1.127104229,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,537.813271760275
"421","Cephalopholis cruentata",120,"St. Eustatius","deep",3,"m",3.838426787,11.515280361,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,5494.67426954908
"422","Cephalopholis cruentata",130,"Curacao","deep",1,"m",1.303308391,1.303308391,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,621.891509091596
"423","Cephalopholis cruentata",140,"St. Eustatius","deep",1,"m",5.143874644,5.143874644,"Cephalopholis cruentata",0.01148,0.00420918367346939,3.07,0.0714285714285715,42.6,170,31.95,2454.47047454416
"424","Cephalopholis fulva",30,"Roatan","shallow",5,"m",1.034883721,5.174418605,"Cephalopholis fulva",0.01175,0.00142857142857143,3.05,0.0153061224489797,41,150,30.75,2098.10414961733
"425","Cephalopholis fulva",50,"St. Eustatius","deep",3,"m",15.20421053,45.61263159,"Cephalopholis fulva",0.01175,0.00142857142857143,3.05,0.0153061224489797,41,150,30.75,18494.8414342572
"426","Chaetodon capistratus",10,"Roatan","shallow",23,"m",2.225,51.175,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,2328.37146935506
"427","Chaetodon capistratus",20,"Roatan","shallow",41,"m",1.934782609,79.326086969,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,3609.19585098579
"428","Chaetodon capistratus",30,"Roatan","shallow",27,"m",1.034883721,27.941860467,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,1271.3049479641
"429","Chaetodon capistratus",40,"Curacao","deep",4,"m",1.139215137,4.556860548,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,207.329049141043
"430","Chaetodon capistratus",40,"Roatan","deep",16,"m",1.1125,17.8,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,809.868337166978
"431","Chaetodon capistratus",40,"Roatan","shallow",16,"m",1.1125,17.8,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,809.868337166978
"432","Chaetodon capistratus",50,"Curacao","deep",5,"m",0.999995899,4.999979495,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,227.490173004755
"433","Chaetodon capistratus",50,"Roatan","deep",11,"m",1.390625,15.296875,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,695.980602252872
"434","Chaetodon capistratus",50,"Roatan","shallow",11,"m",1.390625,15.296875,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,695.980602252872
"435","Chaetodon capistratus",50,"St. Eustatius","deep",2,"m",15.20421053,30.40842106,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,1383.52906740087
"436","Chaetodon capistratus",60,"Roatan","deep",5,"m",1.893617021,9.468085105,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,430.781030345044
"437","Chaetodon capistratus",60,"Roatan","shallow",5,"m",1.893617021,9.468085105,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,430.781030345044
"438","Chaetodon capistratus",70,"Curacao","deep",4,"m",2.085070543,8.340282172,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,379.468003041631
"439","Chaetodon capistratus",70,"Roatan","deep",11,"m",2.656716418,29.223880598,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,1329.63458345329
"440","Chaetodon capistratus",70,"Roatan","shallow",11,"m",2.656716418,29.223880598,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,1329.63458345329
"441","Chaetodon capistratus",80,"Curacao","deep",3,"m",1.181725224,3.545175672,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,161.299186879071
"442","Chaetodon capistratus",80,"Roatan","deep",7,"m",2.472222222,17.305555554,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,787.37199439712
"443","Chaetodon capistratus",80,"Roatan","shallow",7,"m",2.472222222,17.305555554,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,787.37199439712
"444","Chaetodon capistratus",90,"Roatan","deep",6,"m",2.966666667,17.800000002,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,809.868337257975
"445","Chaetodon capistratus",90,"Roatan","shallow",6,"m",2.966666667,17.800000002,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,809.868337257975
"446","Chaetodon capistratus",100,"Curacao","deep",1,"m",1.379236425,1.379236425,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,62.7528039367909
"447","Chaetodon capistratus",100,"Roatan","deep",1,"m",1.483333333,1.483333333,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,67.4890280820821
"448","Chaetodon capistratus",100,"Roatan","shallow",1,"m",1.483333333,1.483333333,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,67.4890280820821
"449","Chaetodon capistratus",110,"Roatan","deep",2,"m",1.934782609,3.869565218,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,176.058334194429
"450","Chaetodon capistratus",110,"Roatan","shallow",2,"m",1.934782609,3.869565218,"Chaetodon capistratus",0.0257,0.00717857142857143,3.09,0.0663265306122451,15,20,11.25,176.058334194429
"451","Chaetodon ocellatus",90,"Roatan","deep",1,"m",2.966666667,2.966666667,"Chaetodon ocellatus",0.0263,0.00892857142857143,3.02,0.0714285714285715,20,30,15,277.984193931461
"452","Chaetodon ocellatus",90,"Roatan","shallow",1,"m",2.966666667,2.966666667,"Chaetodon ocellatus",0.0263,0.00892857142857143,3.02,0.0714285714285715,20,30,15,277.984193931461
"453","Chaetodon sedentarius",50,"St. Eustatius","deep",1,"m",15.20421053,15.20421053,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,532.601149840018
"454","Chaetodon sedentarius",60,"St. Eustatius","deep",1,"m",6.826086957,6.826086957,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,239.116773280181
"455","Chaetodon sedentarius",70,"Roatan","deep",2,"m",2.656716418,5.313432836,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,186.128732726204
"456","Chaetodon sedentarius",70,"Roatan","shallow",2,"m",2.656716418,5.313432836,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,186.128732726204
"457","Chaetodon sedentarius",70,"St. Eustatius","deep",1,"m",5.971062422,5.971062422,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,209.165395694091
"458","Chaetodon sedentarius",80,"Roatan","deep",2,"m",2.472222222,4.944444444,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,173.203126265477
"459","Chaetodon sedentarius",80,"Roatan","shallow",2,"m",2.472222222,4.944444444,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,173.203126265477
"460","Chaetodon sedentarius",80,"St. Eustatius","deep",4,"m",3.768327681,15.073310724,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,528.015749825208
"461","Chaetodon sedentarius",90,"Bonaire","deep",4,"m",1.187769118,4.751076472,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,166.429476030483
"462","Chaetodon sedentarius",90,"St. Eustatius","deep",2,"m",1,2,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,70.0596915294119
"463","Chaetodon sedentarius",100,"Bonaire","deep",1,"m",1.379236425,1.379236425,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,48.3144392408144
"464","Chaetodon sedentarius",100,"St. Eustatius","deep",1,"m",1.546301253,1.546301253,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,54.1666943983615
"465","Chaetodon sedentarius",110,"St. Eustatius","deep",4,"m",1.300675371,5.202701484,"Chaetodon sedentarius",0.02344,0.00813775510204082,3.02,0.0765306122448979,15,92,11.25,182.249830544327
"466","Chaetodon striatus",10,"Roatan","shallow",2,"m",2.225,4.45,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,180.942867119942
"467","Chaetodon striatus",20,"Roatan","shallow",2,"m",1.934782609,3.869565218,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,157.341623607308
"468","Chaetodon striatus",50,"Bonaire","deep",2,"m",0.999995899,1.999991798,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,81.3223034037049
"469","Chaetodon striatus",50,"St. Eustatius","deep",1,"m",15.20421053,15.20421053,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,618.223246200765
"470","Chaetodon striatus",60,"Bonaire","deep",2,"m",2.016114097,4.032228194,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,163.955714675106
"471","Chaetodon striatus",60,"Roatan","deep",1,"m",1.893617021,1.893617021,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,76.9969647206433
"472","Chaetodon striatus",60,"Roatan","shallow",1,"m",1.893617021,1.893617021,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,76.9969647206433
"473","Chaetodon striatus",80,"Bonaire","deep",6,"m",1.181725224,7.090351344,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,288.30303394856
"474","Chaetodon striatus",80,"Roatan","deep",20,"m",2.472222222,49.44444444,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,2010.47630115197
"475","Chaetodon striatus",80,"Roatan","shallow",20,"m",2.472222222,49.44444444,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,2010.47630115197
"476","Chaetodon striatus",100,"St. Eustatius","deep",1,"m",1.546301253,1.546301253,"Chaetodon striatus",0.02239,0.0064795918367347,3.02,0.0663265306122448,16,55,12,62.8746476739277
"477","Chaunax pictus",10,"Roatan","shallow",3,"m",2.225,6.675,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,3514.3875
"478","Chaunax pictus",240,"Curacao","deep",1,"m",2.350351807,2.350351807,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,1237.4602263855
"479","Chaunax pictus",240,"Roatan","deep",1,"m",1.711538462,1.711538462,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,901.125000243
"480","Chaunax pictus",240,"Roatan","shallow",1,"m",1.711538462,1.711538462,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,901.125000243
"481","Chaunax pictus",260,"Curacao","deep",1,"m",2.855374707,2.855374707,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,1503.3547832355
"482","Chaunax pictus",270,"Curacao","deep",1,"m",3.382094313,3.382094313,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,1780.6726557945
"483","Chaunax pictus",280,"Curacao","deep",2,"m",3.295256757,6.590513514,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,3469.905365121
"484","Chaunax pictus",290,"Curacao","deep",1,"m",4.077742475,4.077742475,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,2146.9314130875
"485","Chaunax pictus",330,"Roatan","deep",2,"m",8.090909091,16.181818182,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,8519.727272823
"486","Chaunax pictus",330,"Roatan","shallow",2,"m",8.090909091,16.181818182,"Chaunax pictus",0.0195,0.0157142857142857,3,0.11734693877551,40,978,30,8519.727272823
"487","Choranthias tenuis",90,"Curacao","deep",1,"m",1.187769118,1.187769118,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,10.7034727982196
"488","Choranthias tenuis",110,"Bonaire","deep",124,"m",1.161185714,143.987028536,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,1297.52594159595
"489","Choranthias tenuis",110,"Curacao","deep",7,"m",1.161185714,8.128299998,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,73.2474321868684
"490","Choranthias tenuis",120,"Bonaire","deep",2,"m",1.127104229,2.254208458,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,20.3135933962879
"491","Choranthias tenuis",120,"Curacao","deep",5,"m",1.127104229,5.635521145,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,50.7839834907199
"492","Choranthias tenuis",130,"Bonaire","deep",4,"m",1.303308391,5.213233564,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,46.9785775681696
"493","Choranthias tenuis",140,"Curacao","deep",2,"m",1.365335946,2.730671892,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,24.6072000643519
"494","Choranthias tenuis",150,"Bonaire","deep",1,"m",1.188927353,1.188927353,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,10.713910127014
"495","Choranthias tenuis",150,"Curacao","deep",1,"m",1.188927353,1.188927353,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,10.713910127014
"496","Choranthias tenuis",160,"Curacao","deep",1,"m",1.212877394,1.212877394,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,10.9297337315134
"497","Choranthias tenuis",170,"Curacao","deep",1,"m",1.172632844,1.172632844,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,10.5670736491171
"498","Choranthias tenuis",180,"Bonaire","deep",4,"m",1.724533239,6.898132956,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,62.1618943733543
"499","Choranthias tenuis",180,"Curacao","deep",3,"m",1.724533239,5.173599717,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,46.6214207800157
"500","Choranthias tenuis",300,"Curacao","deep",1,"m",8.196605042,8.196605042,"Choranthias tenuis",0.01,0.0158520408163265,3.04,0.11734693877551,12.5,NA,9.375,73.862956845117
"501","Chrionema squamentum",150,"Curacao","deep",1,"m",1.188927353,1.188927353,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,3.07456077087021
"502","Chrionema squamentum",160,"Bonaire","deep",4,"m",1.212877394,4.851509576,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,12.545981875371
"503","Chrionema squamentum",160,"Curacao","deep",1,"m",1.212877394,1.212877394,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,3.13649546884274
"504","Chrionema squamentum",170,"Bonaire","deep",1,"m",1.172632844,1.172632844,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,3.03242324411084
"505","Chrionema squamentum",180,"Bonaire","deep",3,"m",1.724533239,5.173599717,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,13.3789055268488
"506","Chrionema squamentum",180,"Curacao","deep",2,"m",1.724533239,3.449066478,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,8.91927035123255
"507","Chrionema squamentum",190,"Curacao","deep",3,"m",1.643187332,4.929561996,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,12.7478250813482
"508","Chrionema squamentum",190,"St. Eustatius","deep",1,"m",3.571711177,3.571711177,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,9.23642898952034
"509","Chrionema squamentum",200,"Bonaire","deep",4,"m",1.203301258,4.813205032,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,12.4469264974025
"510","Chrionema squamentum",200,"Curacao","deep",1,"m",1.203301258,1.203301258,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,3.11173162435062
"511","Chrionema squamentum",200,"St. Eustatius","deep",1,"m",3.862032086,3.862032086,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,9.98719755037687
"512","Chrionema squamentum",210,"Bonaire","deep",3,"m",1.454078712,4.362236136,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,11.2807229669465
"513","Chrionema squamentum",210,"Curacao","deep",7,"m",1.454078712,10.178550984,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,26.3216869228753
"514","Chrionema squamentum",210,"Roatan","deep",3,"m",2.119047619,6.357142857,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,16.4395427471926
"515","Chrionema squamentum",210,"Roatan","shallow",3,"m",2.119047619,6.357142857,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,16.4395427471926
"516","Chrionema squamentum",210,"St. Eustatius","deep",1,"m",2.498961938,2.498961938,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,6.46230429730268
"517","Chrionema squamentum",220,"Bonaire","deep",1,"m",1.136560242,1.136560242,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,2.93913965808469
"518","Chrionema squamentum",220,"Curacao","deep",15,"m",1.136560242,17.04840363,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,44.0870948712704
"519","Chrionema squamentum",230,"Bonaire","deep",1,"m",1.644295347,1.644295347,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,4.25214034890711
"520","Chrionema squamentum",230,"Curacao","deep",14,"m",1.644295347,23.020134858,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,59.5299648846995
"521","Chrionema squamentum",230,"Roatan","deep",1,"m",1.589285714,1.589285714,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,4.10988568615164
"522","Chrionema squamentum",230,"Roatan","shallow",1,"m",1.589285714,1.589285714,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,4.10988568615164
"523","Chrionema squamentum",230,"St. Eustatius","deep",4,"m",2.26572549,9.06290196,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,23.4366235801951
"524","Chrionema squamentum",240,"Curacao","deep",7,"m",2.350351807,16.452462649,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,42.5459941830633
"525","Chrionema squamentum",240,"Roatan","deep",2,"m",1.711538462,3.423076924,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,8.85206148184352
"526","Chrionema squamentum",240,"Roatan","shallow",2,"m",1.711538462,3.423076924,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,8.85206148184352
"527","Chrionema squamentum",250,"Curacao","deep",4,"m",3.051927409,12.207709636,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,31.5690820421556
"528","Chrionema squamentum",250,"Roatan","deep",2,"m",1.034883721,2.069767442,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,5.35240926700892
"529","Chrionema squamentum",250,"Roatan","shallow",2,"m",1.034883721,2.069767442,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,5.35240926700892
"530","Chrionema squamentum",260,"Bonaire","deep",6,"m",2.855374707,17.132248242,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,44.3039166596274
"531","Chrionema squamentum",260,"Curacao","deep",2,"m",2.855374707,5.710749414,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,14.7679722198758
"532","Chrionema squamentum",260,"Roatan","deep",3,"m",1.126582278,3.379746834,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,8.7400100645924
"533","Chrionema squamentum",260,"Roatan","shallow",3,"m",1.126582278,3.379746834,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,8.7400100645924
"534","Chrionema squamentum",270,"Bonaire","deep",8,"m",3.382094313,27.056754504,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,69.9686450775638
"535","Chrionema squamentum",270,"Roatan","deep",7,"m",1,7,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,18.1019684186638
"536","Chrionema squamentum",270,"Roatan","shallow",7,"m",1,7,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,18.1019684186638
"537","Chrionema squamentum",280,"Bonaire","deep",4,"m",3.295256757,13.181027028,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,34.0860764266299
"538","Chrionema squamentum",280,"Curacao","deep",48,"m",3.295256757,158.172324336,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,409.032917119559
"539","Chrionema squamentum",290,"Bonaire","deep",1,"m",4.077742475,4.077742475,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,10.5450236431277
"540","Chrionema squamentum",290,"Curacao","deep",55,"m",4.077742475,224.275836125,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,579.976300372023
"541","Chrionema squamentum",300,"Bonaire","deep",3,"m",8.196605042,24.589815126,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,63.5891509759475
"542","Chrionema squamentum",300,"Curacao","deep",21,"m",8.196605042,172.128705882,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,445.124056831632
"543","Chrionema squamentum",330,"Roatan","deep",3,"m",8.090909091,24.272727273,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,62.7691632186692
"544","Chrionema squamentum",330,"Roatan","shallow",3,"m",8.090909091,24.272727273,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,62.7691632186692
"545","Chrionema squamentum",390,"Roatan","deep",1,"m",8.090909091,8.090909091,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,20.9230544062231
"546","Chrionema squamentum",390,"Roatan","shallow",1,"m",8.090909091,8.090909091,"Chrionema squamentum",0.00389,0.00295408163265306,3.08,0.107142857142857,11,NA,8.25,20.9230544062231
"547","Chromis cyanea",10,"Roatan","shallow",517,"m",2.225,1150.325,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,23644.7526143942
"548","Chromis cyanea",20,"Roatan","shallow",86,"m",1.934782609,166.391304374,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,3420.14754883151
"549","Chromis cyanea",30,"Roatan","shallow",59,"m",1.034883721,61.058139539,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,1255.04062286295
"550","Chromis cyanea",40,"Bonaire","deep",162,"m",1.139215137,184.552852194,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,3793.45535775368
"551","Chromis cyanea",40,"Curacao","deep",5,"m",1.139215137,5.696075685,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,117.081955486225
"552","Chromis cyanea",40,"Roatan","deep",96,"m",1.1125,106.8,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,2195.25749611397
"553","Chromis cyanea",40,"Roatan","shallow",96,"m",1.1125,106.8,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,2195.25749611397
"554","Chromis cyanea",40,"St. Eustatius","deep",66,"m",10.87650602,717.84939732,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,14755.2834320939
"555","Chromis cyanea",50,"Bonaire","deep",143,"m",0.999995899,142.999413557,"Chromis cyanea",0.01479,0.0091530612244898,2.99,0.0918367346938774,15,60,11.25,2939.33084785493
